stamp,raw_flow_attempts,raw_flow_success,raw_flow_after_f,enhanced_flow_attempts,enhanced_flow_success,enhanced_flow_after_f,enhanced_before_bnr,enhanced_removed_bnr,enhanced_after_bnr,published
1403638613.8778296,147,146,133,149,149,129,150,0,150,1
1403638613.9278295,147,145,145,150,149,149,0,0,0,0
1403638613.9778295,145,144,127,149,149,125,150,0,150,1
1403638614.0278296,145,142,142,150,148,148,0,0,0,0
1403638614.0778294,142,140,128,148,145,111,150,0,150,1
1403638614.1278296,141,136,136,150,147,147,0,0,0,0
1403638614.1778295,136,131,113,147,145,101,150,0,150,1
1403638614.2278297,138,132,132,150,146,146,0,0,0,0
1403638614.2778294,132,130,112,146,142,101,150,0,150,1
1403638614.3278296,143,138,138,150,146,146,0,0,0,0
1403638614.3778296,138,137,117,146,146,115,150,0,150,1
1403638614.4278295,131,128,128,150,149,149,0,0,0,0
1403638614.4778295,128,127,110,149,145,109,150,0,150,1
1403638614.5278296,129,128,128,150,149,149,0,0,0,0
1403638614.5778294,128,127,116,149,146,119,150,0,150,1
1403638614.6278296,137,135,135,150,148,148,0,0,0,0
1403638614.6778295,135,134,125,148,148,116,150,0,150,1
1403638614.7278297,131,126,126,150,148,148,0,0,0,0
1403638614.7778294,126,122,113,148,145,116,150,0,150,1
1403638614.8278296,123,119,119,150,148,148,0,0,0,0
1403638614.8778296,119,117,103,148,145,109,150,4,146,1
1403638614.9278295,113,110,110,146,143,143,0,0,0,0
1403638614.9778295,110,105,90,143,141,96,150,9,141,1
1403638615.0278296,111,107,107,141,137,137,0,0,0,0
1403638615.0778294,107,107,93,137,135,86,150,0,150,1
1403638615.1278296,111,108,108,150,144,144,0,0,0,0
1403638615.1778295,108,101,84,144,140,83,135,0,135,1
1403638615.2278297,105,100,100,135,132,132,0,0,0,0
1403638615.2778294,100,94,71,132,125,72,134,0,134,1
1403638615.3278296,107,98,98,134,131,131,0,0,0,0
1403638615.3778296,98,97,70,131,124,65,105,6,99,1
1403638615.4278295,86,83,83,99,95,95,0,0,0,0
1403638615.4778295,83,82,53,95,91,64,137,0,137,1
1403638615.5278296,84,79,79,137,130,130,0,0,0,0
1403638615.5778294,79,77,65,130,128,73,132,0,132,1
1403638615.6278296,80,78,78,132,128,128,0,0,0,0
1403638615.6778295,78,76,49,128,126,67,93,2,91,1
1403638615.7278297,84,81,81,91,88,88,0,0,0,0
1403638615.7778294,81,78,50,88,83,55,95,5,90,1
1403638615.8278296,63,60,60,90,86,86,0,0,0,0
1403638615.8778296,60,60,54,86,85,70,133,8,125,1
1403638615.9278295,63,60,60,125,120,120,0,0,0,0
1403638615.9778295,60,59,48,120,119,89,114,5,109,1
1403638616.0278296,70,68,68,109,108,108,0,0,0,0
1403638616.0778294,68,67,60,108,104,83,119,4,115,1
1403638616.1278296,68,67,67,115,111,111,0,0,0,0
1403638616.1778295,67,66,61,111,109,87,109,6,103,1
1403638616.2278297,68,66,66,103,99,99,0,0,0,0
1403638616.2778294,66,65,55,99,97,78,112,2,110,1
1403638616.3278296,58,56,56,110,108,108,0,0,0,0
1403638616.3778296,56,53,47,108,102,87,127,4,123,1
1403638616.4278295,68,64,64,123,116,116,0,0,0,0
1403638616.4778295,64,64,56,116,112,93,141,7,134,1
1403638616.5278296,71,69,69,134,132,132,0,0,0,0
1403638616.5778294,69,67,59,132,126,101,132,5,127,1
1403638616.6278296,60,59,59,127,120,120,0,0,0,0
1403638616.6778295,59,56,54,120,119,82,125,4,121,1
1403638616.7278297,61,54,54,121,109,109,0,0,0,0
1403638616.7778294,54,51,45,109,105,87,138,11,127,1
1403638616.8278296,56,52,52,127,118,118,0,0,0,0
1403638616.8778296,52,48,43,118,114,94,122,0,122,1
1403638616.9278295,57,56,56,122,119,119,0,0,0,0
1403638616.9778295,56,56,54,119,118,101,119,5,114,1
1403638617.0278296,59,59,59,114,113,113,0,0,0,0
1403638617.0778294,59,57,54,113,110,79,121,4,117,1
1403638617.1278296,70,69,69,117,114,114,0,0,0,0
1403638617.1778295,69,68,64,114,111,97,135,11,124,1
1403638617.2278297,69,68,68,124,118,118,0,0,0,0
1403638617.2778294,68,64,60,118,117,104,127,3,124,1
1403638617.3278296,105,101,101,124,121,121,0,0,0,0
1403638617.3778296,101,92,89,121,117,98,119,8,111,1
1403638617.4278295,100,94,94,111,108,108,0,0,0,0
1403638617.4778295,94,93,82,108,106,97,129,0,129,1
1403638617.5278296,98,97,97,129,126,126,0,0,0,0
1403638617.5778294,97,97,91,126,125,112,139,0,139,1
1403638617.6278296,103,101,101,139,136,136,0,0,0,0
1403638617.6778295,101,100,95,136,132,113,137,0,137,1
1403638617.7278297,99,98,98,137,132,132,0,0,0,0
1403638617.7778294,98,96,89,132,129,112,144,0,144,1
1403638617.8278296,94,93,93,144,141,141,0,0,0,0
1403638617.8778296,93,93,86,141,137,121,138,0,138,1
1403638617.9278295,95,90,90,138,136,136,0,0,0,0
1403638617.9778295,90,90,84,136,133,112,142,0,142,1
1403638618.0278296,92,89,89,142,139,139,0,0,0,0
1403638618.0778294,89,89,80,139,138,116,150,0,150,1
1403638618.1278296,87,87,87,150,147,147,0,0,0,0
1403638618.1778295,87,86,78,147,146,118,147,0,147,1
1403638618.2278297,87,84,84,147,144,144,0,0,0,0
1403638618.2778294,84,84,80,144,141,126,150,0,150,1
1403638618.3278296,89,87,87,150,146,146,0,0,0,0
1403638618.3778296,87,85,82,146,143,128,150,0,150,1
1403638618.4278295,92,90,90,150,146,146,0,0,0,0
1403638618.4778295,90,90,84,146,144,129,141,0,141,1
1403638618.5278296,87,85,85,141,139,139,0,0,0,0
1403638618.5778294,85,83,78,139,137,115,149,0,149,1
1403638618.6278296,82,82,82,149,145,145,0,0,0,0
1403638618.6778295,82,81,80,145,142,119,148,0,148,1
1403638618.7278297,103,101,101,148,144,144,0,0,0,0
1403638618.7778294,101,98,87,144,140,118,150,0,150,1
1403638618.8278296,88,88,88,150,144,144,0,0,0,0
1403638618.8778296,88,86,84,144,139,126,150,0,150,1
1403638618.9278295,87,86,86,150,143,143,0,0,0,0
1403638618.9778295,86,85,76,143,139,119,145,0,145,1
1403638619.0278296,85,81,81,145,141,141,0,0,0,0
1403638619.0778294,81,80,66,141,140,96,139,2,137,1
1403638619.1278296,94,92,92,137,131,131,0,0,0,0
1403638619.1778295,92,89,79,131,129,104,138,1,137,1
1403638619.2278297,86,84,84,137,132,132,0,0,0,0
1403638619.2778294,84,83,71,132,131,111,146,2,144,1
1403638619.3278296,85,81,81,144,140,140,0,0,0,0
1403638619.3778296,81,80,59,140,136,118,139,2,137,1
1403638619.4278295,81,80,80,137,135,135,0,0,0,0
1403638619.4778295,80,80,76,135,132,123,144,0,144,1
1403638619.5278296,87,86,86,144,142,142,0,0,0,0
1403638619.5778294,86,86,85,142,140,124,150,0,150,1
1403638619.6278296,112,112,112,150,147,147,0,0,0,0
1403638619.6778295,112,111,107,147,145,135,150,0,150,1
1403638619.7278297,113,113,113,150,149,149,0,0,0,0
1403638619.7778294,113,112,111,149,145,139,150,0,150,1
1403638619.8278296,129,127,127,150,146,146,0,0,0,0
1403638619.8778296,127,126,124,146,145,139,150,0,150,1
1403638619.9278295,136,135,135,150,150,150,0,0,0,0
1403638619.9778295,135,135,130,150,150,142,150,0,150,1
1403638620.0278296,137,136,136,150,149,149,0,0,0,0
1403638620.0778294,136,133,131,149,145,136,150,7,143,1
1403638620.1278296,137,133,133,143,138,138,0,0,0,0
1403638620.1778295,133,132,129,138,137,117,150,0,150,1
1403638620.2278297,136,134,134,150,146,146,0,0,0,0
1403638620.2778294,134,132,130,146,146,137,150,0,150,1
1403638620.3278296,137,133,133,150,146,146,0,0,0,0
1403638620.3778296,133,130,123,146,144,137,150,0,150,1
1403638620.4278295,146,142,142,150,148,148,0,0,0,0
1403638620.4778295,142,139,132,148,145,131,150,0,150,1
1403638620.5278296,142,139,139,150,150,150,0,0,0,0
1403638620.5778294,139,137,130,150,147,138,150,0,150,1
1403638620.6278296,138,137,137,150,148,148,0,0,0,0
1403638620.6778295,137,137,133,148,147,129,150,0,150,1
1403638620.7278297,139,137,137,150,150,150,0,0,0,0
1403638620.7778294,137,136,132,150,148,136,150,0,150,1
1403638620.8278296,139,137,137,150,148,148,0,0,0,0
1403638620.8778296,137,136,133,148,145,141,150,0,150,1
1403638620.9278295,137,136,136,150,149,149,0,0,0,0
1403638620.9778295,136,135,129,149,147,142,150,0,150,1
1403638621.0278296,138,134,134,150,148,148,0,0,0,0
1403638621.0778294,134,132,123,148,145,136,150,0,150,1
1403638621.1278296,136,134,134,150,147,147,0,0,0,0
1403638621.1778295,134,132,130,147,146,138,150,0,150,1
1403638621.2278297,137,135,135,150,148,148,0,0,0,0
1403638621.2778294,135,134,131,148,146,139,150,0,150,1
1403638621.3278296,134,134,134,150,150,150,0,0,0,0
1403638621.3778296,134,130,128,150,147,135,150,4,146,1
1403638621.4278295,135,132,132,146,143,143,0,0,0,0
1403638621.4778295,132,130,128,143,141,130,150,0,150,1
1403638621.5278296,132,125,125,150,149,149,0,0,0,0
1403638621.5778294,125,125,124,149,148,131,150,0,150,1
1403638621.6278296,130,125,125,150,145,145,0,0,0,0
1403638621.6778295,125,124,119,145,143,139,150,0,150,1
1403638621.7278297,126,124,124,150,148,148,0,0,0,0
1403638621.7778294,124,124,120,148,144,136,150,0,150,1
1403638621.8278296,130,128,128,150,146,146,0,0,0,0
1403638621.8778296,128,127,125,146,143,135,145,0,145,1
1403638621.9278295,130,127,127,145,142,142,0,0,0,0
1403638621.9778295,127,125,124,142,140,136,150,0,150,1
1403638622.0278296,130,127,127,150,147,147,0,0,0,0
1403638622.0778294,127,126,126,147,145,142,150,0,150,1
1403638622.1278296,140,138,138,150,150,150,0,0,0,0
1403638622.1778295,138,136,134,150,149,143,150,0,150,1
1403638622.2278297,145,144,144,150,149,149,0,0,0,0
1403638622.2778294,144,141,140,149,149,143,150,0,150,1
1403638622.3278296,150,147,147,150,150,150,0,0,0,0
1403638622.3778296,147,146,145,150,149,138,147,0,147,1
1403638622.4278295,145,144,144,147,146,146,0,0,0,0
1403638622.4778295,144,143,139,146,145,138,150,0,150,1
1403638622.5278296,142,142,142,150,150,150,0,0,0,0
1403638622.5778294,142,142,142,150,146,143,150,0,150,1
1403638622.6278296,145,143,143,150,147,147,0,0,0,0
1403638622.6778295,143,141,138,147,144,136,144,0,144,1
1403638622.7278297,147,142,142,144,138,138,0,0,0,0
1403638622.7778294,142,131,127,138,134,121,141,0,141,1
1403638622.8278296,140,133,133,141,136,136,0,0,0,0
1403638622.8778296,133,133,132,136,136,131,147,1,146,1
1403638622.9278295,139,139,139,146,146,146,0,0,0,0
1403638622.9778295,139,139,139,146,145,142,148,0,148,1
1403638623.0278296,144,143,143,148,147,147,0,0,0,0
1403638623.0778294,143,143,140,147,146,133,147,0,147,1
1403638623.1278296,150,150,150,147,145,145,0,0,0,0
1403638623.1778295,150,150,146,145,145,140,145,0,145,1
1403638623.2278297,146,146,146,145,145,145,0,0,0,0
1403638623.2778294,146,146,141,145,144,138,150,0,150,1
1403638623.3278296,147,146,146,150,149,149,0,0,0,0
1403638623.3778296,146,145,142,149,149,142,150,0,150,1
1403638623.4278295,148,146,146,150,150,150,0,0,0,0
1403638623.4778295,146,146,146,150,150,143,150,0,150,1
1403638623.5278296,150,150,150,150,150,150,0,0,0,0
1403638623.5778294,150,150,145,150,150,147,150,0,150,1
1403638623.6278296,149,149,149,150,150,150,0,0,0,0
1403638623.6778295,149,149,147,150,149,148,150,0,150,1
1403638623.7278297,147,147,147,150,150,150,0,0,0,0
1403638623.7778294,147,147,144,150,150,145,150,0,150,1
1403638623.8278296,150,150,150,150,150,150,0,0,0,0
1403638623.8778296,150,150,149,150,150,138,150,0,150,1
1403638623.9278295,150,150,150,150,150,150,0,0,0,0
1403638623.9778295,150,150,149,150,150,148,150,0,150,1
1403638624.0278296,149,149,149,150,150,150,0,0,0,0
1403638624.0778294,149,149,145,150,150,145,150,0,150,1
1403638624.1278296,143,143,143,150,150,150,0,0,0,0
1403638624.1778295,143,143,139,150,150,134,150,0,150,1
1403638624.2278297,148,148,148,150,150,150,0,0,0,0
1403638624.2778294,148,148,146,150,150,143,150,0,150,1
1403638624.3278296,148,148,148,150,150,150,0,0,0,0
1403638624.3778296,148,148,148,150,150,142,150,2,148,1
1403638624.4278295,150,150,150,148,148,148,0,0,0,0
1403638624.4778295,150,150,147,148,148,146,150,0,150,1
1403638624.5278296,150,150,150,150,150,150,0,0,0,0
1403638624.5778294,150,149,143,150,149,143,150,0,150,1
1403638624.6278296,147,147,147,150,150,150,0,0,0,0
1403638624.6778295,147,147,144,150,150,143,150,0,150,1
1403638624.7278297,150,148,148,150,150,150,0,0,0,0
1403638624.7778294,148,147,143,150,145,129,150,0,150,1
1403638624.8278296,150,149,149,150,148,148,0,0,0,0
1403638624.8778296,149,148,137,148,146,131,144,0,144,1
1403638624.9278295,143,142,142,144,144,144,0,0,0,0
1403638624.9778295,142,142,138,144,143,123,142,0,142,1
1403638625.0278296,146,146,146,142,142,142,0,0,0,0
1403638625.0778294,146,146,144,142,142,132,142,0,142,1
1403638625.1278296,142,142,142,142,142,142,0,0,0,0
1403638625.1778295,142,142,141,142,142,132,146,0,146,1
1403638625.2278297,143,143,143,146,146,146,0,0,0,0
1403638625.2778294,143,143,139,146,146,145,150,1,149,1
1403638625.3278296,141,141,141,149,149,149,0,0,0,0
1403638625.3778296,141,141,139,149,149,139,149,4,145,1
1403638625.4278295,146,146,146,145,145,145,0,0,0,0
1403638625.4778295,146,146,134,145,145,142,148,0,148,1
1403638625.5278296,135,135,135,148,148,148,0,0,0,0
1403638625.5778294,135,135,128,148,148,139,150,0,150,1
1403638625.6278296,131,131,131,150,150,150,0,0,0,0
1403638625.6778295,131,131,128,150,150,139,149,1,148,1
1403638625.7278297,134,132,132,148,147,147,0,0,0,0
1403638625.7778294,132,132,132,147,146,140,150,0,150,1
1403638625.8278296,138,138,138,150,148,148,0,0,0,0
1403638625.8778296,138,138,133,148,147,142,150,0,150,1
1403638625.9278295,135,134,134,150,150,150,0,0,0,0
1403638625.9778295,134,134,134,150,150,132,149,0,149,1
1403638626.0278296,136,135,135,149,148,148,0,0,0,0
1403638626.0778294,135,135,134,148,148,144,150,0,150,1
1403638626.1278296,139,139,139,150,150,150,0,0,0,0
1403638626.1778295,139,138,138,150,150,146,150,0,150,1
1403638626.2278297,141,141,141,150,150,150,0,0,0,0
1403638626.2778294,141,141,135,150,150,146,150,0,150,1
1403638626.3278296,137,137,137,150,150,150,0,0,0,0
1403638626.3778296,137,137,131,150,150,130,150,0,150,1
1403638626.4278295,132,132,132,150,150,150,0,0,0,0
1403638626.4778295,132,132,132,150,150,142,150,0,150,1
1403638626.5278296,135,135,135,150,150,150,0,0,0,0
1403638626.5778294,135,135,134,150,150,145,150,0,150,1
1403638626.6278296,143,143,143,150,148,148,0,0,0,0
1403638626.6778295,143,143,139,148,147,143,150,0,150,1
1403638626.7278297,140,135,135,150,146,146,0,0,0,0
1403638626.7778294,135,134,128,146,145,134,150,0,150,1
1403638626.8278296,138,138,138,150,150,150,0,0,0,0
1403638626.8778296,138,137,133,150,148,141,150,0,150,1
1403638626.9278295,138,137,137,150,150,150,0,0,0,0
1403638626.9778295,137,137,132,150,150,145,150,0,150,1
1403638627.0278296,146,146,146,150,150,150,0,0,0,0
1403638627.0778294,146,146,140,150,150,144,150,0,150,1
1403638627.1278296,146,146,146,150,150,150,0,0,0,0
1403638627.1778295,146,146,141,150,150,138,149,0,149,1
1403638627.2278297,141,141,141,149,149,149,0,0,0,0
1403638627.2778294,141,141,136,149,149,140,150,0,150,1
1403638627.3278296,143,143,143,150,150,150,0,0,0,0
1403638627.3778296,143,143,128,150,150,143,150,0,150,1
1403638627.4278295,137,137,137,150,150,150,0,0,0,0
1403638627.4778295,137,137,132,150,150,140,150,0,150,1
1403638627.5278296,140,140,140,150,150,150,0,0,0,0
1403638627.5778294,140,140,130,150,150,143,150,0,150,1
1403638627.6278296,141,141,141,150,149,149,0,0,0,0
1403638627.6778295,141,140,124,149,149,134,150,0,150,1
1403638627.7278297,144,143,143,150,150,150,0,0,0,0
1403638627.7778294,143,143,134,150,149,137,150,0,150,1
1403638627.8278296,141,141,141,150,150,150,0,0,0,0
1403638627.8778296,141,141,125,150,149,133,150,0,150,1
1403638627.9278295,134,127,127,150,150,150,0,0,0,0
1403638627.9778295,127,127,82,150,148,122,135,0,135,1
1403638628.0278296,104,104,104,135,135,135,0,0,0,0
1403638628.0778294,104,103,80,135,135,115,144,0,144,1
1403638628.1278296,95,94,94,144,144,144,0,0,0,0
1403638628.1778295,94,94,84,144,141,117,137,0,137,1
1403638628.2278297,97,96,96,137,136,136,0,0,0,0
1403638628.2778294,96,96,72,136,136,116,136,0,136,1
1403638628.3278296,89,89,89,136,135,135,0,0,0,0
1403638628.3778296,89,89,78,135,135,119,139,0,139,1
1403638628.4278295,87,87,87,139,139,139,0,0,0,0
1403638628.4778295,87,87,78,139,137,120,146,0,146,1
1403638628.5278296,91,91,91,146,146,146,0,0,0,0
1403638628.5778294,91,91,80,146,146,136,150,0,150,1
1403638628.6278296,94,93,93,150,149,149,0,0,0,0
1403638628.6778295,93,93,88,149,148,120,141,5,136,1
1403638628.7278297,95,95,95,136,136,136,0,0,0,0
1403638628.7778294,95,95,85,136,135,115,130,0,130,1
1403638628.8278296,100,100,100,130,130,130,0,0,0,0
1403638628.8778296,100,100,87,130,130,111,133,0,133,1
1403638628.9278295,93,92,92,133,133,133,0,0,0,0
1403638628.9778295,92,92,75,133,133,104,118,0,118,1
1403638629.0278296,79,78,78,118,118,118,0,0,0,0
1403638629.0778294,78,78,71,118,118,108,129,8,121,1
1403638629.1278296,85,85,85,121,120,120,0,0,0,0
1403638629.1778295,85,85,66,120,120,104,123,0,123,1
1403638629.2278297,84,84,84,123,123,123,0,0,0,0
1403638629.2778294,84,84,73,123,121,107,127,0,127,1
1403638629.3278296,81,81,81,127,125,125,0,0,0,0
1403638629.3778296,81,76,66,125,120,101,117,3,114,1
1403638629.4278295,78,78,78,114,114,114,0,0,0,0
1403638629.4778295,78,78,67,114,112,94,131,0,131,1
1403638629.5278296,76,74,74,131,128,128,0,0,0,0
1403638629.5778294,74,74,69,128,127,114,128,0,128,1
1403638629.6278296,86,86,86,128,127,127,0,0,0,0
1403638629.6778295,86,84,67,127,126,99,121,0,121,1
1403638629.7278297,85,83,83,121,118,118,0,0,0,0
1403638629.7778294,83,81,63,118,114,87,108,0,108,1
1403638629.8278296,76,76,76,108,107,107,0,0,0,0
1403638629.8778296,76,76,68,107,107,89,116,0,116,1
1403638629.9278295,81,81,81,116,116,116,0,0,0,0
1403638629.9778295,81,80,69,116,116,86,127,0,127,1
1403638630.0278296,79,79,79,127,127,127,0,0,0,0
1403638630.0778294,79,79,61,127,126,96,115,0,115,1
1403638630.1278296,73,73,73,115,115,115,0,0,0,0
1403638630.1778295,73,71,44,115,112,77,101,0,101,1
1403638630.2278297,50,49,49,101,99,99,0,0,0,0
1403638630.2778294,49,48,33,99,96,59,73,0,73,1
1403638630.3278296,37,33,33,73,62,62,0,0,0,0
1403638630.3778296,33,22,14,62,52,28,66,0,66,1
1403638630.4278295,16,16,16,66,61,61,0,0,0,0
1403638630.4778295,16,15,13,61,60,37,64,0,64,1
1403638630.5278296,30,30,30,64,64,64,0,0,0,0
1403638630.5778294,30,29,26,64,64,57,83,0,83,1
1403638630.6278296,40,39,39,83,82,82,0,0,0,0
1403638630.6778295,39,20,15,82,57,22,46,0,46,1
1403638630.7278297,16,16,16,46,42,42,0,0,0,0
1403638630.7778294,16,16,14,42,42,30,55,0,55,1
1403638630.8278296,35,35,35,55,55,55,0,0,0,0
1403638630.8778296,35,35,34,55,55,52,121,6,115,1
1403638630.9278295,123,122,122,115,114,114,0,0,0,0
1403638630.9778295,122,122,122,114,114,114,121,0,121,1
1403638631.0278296,124,124,124,121,121,121,0,0,0,0
1403638631.0778294,124,124,124,121,121,121,126,4,122,1
1403638631.1278296,124,124,124,122,122,122,0,0,0,0
1403638631.1778295,124,124,124,122,122,122,124,1,123,1
1403638631.2278297,126,126,126,123,123,123,0,0,0,0
1403638631.2778294,126,126,126,123,123,123,124,0,124,1
1403638631.3278296,150,150,150,124,124,124,0,0,0,0
1403638631.3778296,150,150,150,124,124,124,125,0,125,1
1403638631.4278295,150,150,150,125,125,125,0,0,0,0
1403638631.4778295,150,150,150,125,125,125,125,0,125,1
1403638631.5278296,150,150,150,125,125,125,0,0,0,0
1403638631.5778294,150,150,150,125,125,125,127,0,127,1
1403638631.6278296,150,150,150,127,127,127,0,0,0,0
1403638631.6778295,150,150,150,127,127,127,133,0,133,1
